6 5 0
12 7 0
18 19 12 11 1 0
19 2 13 0
3 12 8 9 0
9 6 0
3 9 0
24 13 14 7 8 20 4 9 0
2 14 4 0
12 2 0
2 1 0
25 2 0
17 14 0
2 13 11 20 4 9 0
2 20 0
2 20 4 0
12 2 0
21 8 1 0
18 12 0
12 2 8 4 9 0
23 4 0
2 9 0
10 9 0
2 10 0
2 11 4 0
2 4 9 0
2 8 0
14 1 0
9 6 0
2 9 0
2 1 0
3 18 23 0
2 11 8 0
20 6 5 0
2 10 4 0
3 19 14 5 0
1 4 6 0
2 4 15 9 0
12 2 7 0
13 9 0
10 11 0
19 13 0
2 8 9 0
24 14 0
8 20 0
18 15 0
16 2 7 0
2 8 0
12 1 0
8 4 9 0
8 4 0
10 11 4 9 0
2 7 0
2 14 8 1 4 15 9 6 0
2 8 20 0
9 6 0
4 9 0
2 14 7 8 1 0
12 14 8 1 4 0
11 14 0
2 23 9 0
2 14 4 9 6 0
1 15 0
2 20 0
2 11 4 9 6 0
2 4 0
11 9 0
3 19 13 4 9 0
16 4 0
3 24 2 4 15 0
4 9 0
2 9 0
3 18 24 2 13 8 9 0
9 6 0
16 2 0
23 4 15 9 0
2 14 0
2 9 6 0
2 1 0
13 11 6 0
2 9 6 0
2 14 9 0
14 1 15 0
2 4 15 0
17 3 25 26 12 23 11 22 0
2 9 0
18 6 0
18 2 0
2 9 0
1 4 0
8 4 9 0
3 18 6 0
11 22 0
21 11 9 0
11 9 0
25 6 0
8 4 0
14 4 9 0
23 15 6 22 0
18 14 0
25 23 0
2 9 0
12 15 9 0
23 9 0
19 12 14 9 22 0
2 4 0
16 12 2 14 8 1 20 4 15 0
18 25 0
3 1 9 0
6 22 0
3 2 8 1 0
2 9 0
15 9 0
14 20 0
8 9 0
2 10 23 0
13 8 0
8 4 0
4 9 0
2 8 1 15 0
1 4 0
14 9 0
16 13 14 0
7 4 0
18 26 23 6 0
2 13 0
10 6 0
12 9 0
24 2 13 14 0
11 8 0
2 14 0
2 20 0
2 14 8 0
23 11 0
2 20 0
2 9 0
8 1 4 0
2 10 11 4 9 6 0
19 2 9 0
14 8 1 0
13 20 4 0
14 8 1 4 15 9 0
8 1 0
8 9 6 0
11 1 0
12 1 0
4 9 6 0
2 13 0
14 4 0
2 14 0
3 11 9 0
12 1 4 9 0
2 22 0
11 4 0
19 12 2 0
10 11 6 0
8 4 0
2 4 0
12 11 0
3 10 0
2 8 0
11 9 0
2 11 0
12 14 6 0
2 4 0
18 24 2 14 8 0
12 2 0
12 2 0
2 7 20 4 0
4 9 0
11 9 6 0
2 9 0
3 2 0
17 12 2 0
9 6 0
2 9 6 0
12 9 0
12 2 1 0
14 7 9 0
23 11 6 0
1 15 0
2 6 22 0
2 21 23 11 6 0
9 6 0
2 20 0
2 9 0
11 9 0
23 11 0
2 14 0
16 2 0
8 15 0
2 4 0
8 9 0
19 2 0
1 9 0
8 4 0
19 2 0
2 8 6 0
18 19 24 13 0
19 24 2 0
2 11 1 0
19 2 0
2 1 20 4 15 9 0
17 11 4 0
19 16 0
12 11 8 1 15 0
6 22 0
12 2 8 0
19 5 0
2 9 0
23 9 6 0
25 23 0
14 8 0
11 8 0
18 6 0
2 4 0
25 2 0
21 23 11 6 0
8 4 9 0
8 1 0
10 11 9 0
2 9 0
2 13 0
2 4 15 0
4 15 0
16 13 0
2 8 1 0
3 25 0
12 2 0
2 14 0
2 4 22 0
12 2 13 10 7 8 1 15 0
19 24 12 2 8 4 15 9 6 0
18 2 6 0
10 11 0
16 13 0
8 9 0
12 2 11 14 7 8 1 20 4 9 6 0
14 15 0
2 14 0
2 10 0
8 4 0
12 2 11 4 0
2 14 0
16 20 0
25 2 23 0
12 2 0
24 14 0
2 6 0
23 4 0
12 2 0
14 4 0
19 11 9 0
1 22 0
12 13 0
8 4 0
12 14 8 0
24 4 0
23 11 4 0
2 9 0
6 22 0
2 1 0
24 13 9 0
3 14 0
2 8 0
23 9 0
25 20 0
2 13 0
24 2 15 0
2 14 0
12 2 0
2 20 4 0
25 13 0
4 9 0
10 4 0
3 4 0
12 2 0
8 1 0
14 22 0
3 19 2 0
2 6 0
2 11 0
19 16 12 13 0
18 12 2 8 4 9 6 0
12 4 0
2 10 0
12 14 0
2 13 14 0
10 9 0
19 13 0
12 11 14 1 20 4 0
2 11 0
18 13 15 0
2 4 9 0
2 13 14 20 6 0
24 2 10 1 0
18 14 0
18 9 0
12 2 4 0
8 1 0
25 11 4 9 6 0
13 9 0
12 2 0
9 6 0
10 11 9 0
2 4 0
4 9 0
8 4 0
16 2 0
7 20 0
2 14 8 4 0
8 4 9 0
20 9 0
3 8 4 9 0
18 6 0
10 21 4 0
10 21 23 11 4 9 0
2 11 14 0
12 2 0
3 9 0
8 1 0
12 2 0
12 14 0
16 2 14 0
2 4 0
2 8 0
16 20 0
2 14 20 15 0
4 9 0
4 6 0
2 14 0
11 9 0
2 20 0
19 12 8 9 0
18 14 9 22 0
2 8 0
12 4 0
8 4 0
11 9 0
7 8 0
4 9 0
2 20 0
2 20 4 0
2 13 23 14 7 20 0
2 8 6 0
3 13 14 0
18 2 22 0
14 9 22 0
2 15 0
8 20 0
2 15 0
9 6 0
2 6 0
12 2 0
8 1 0
2 14 4 0
16 4 0
3 11 9 0
12 2 0
12 2 0
8 1 0
25 10 4 9 6 22 0
3 2 13 0
2 4 0
19 4 0
12 2 0
12 15 0
17 3 13 0
4 9 6 0
2 4 0
19 24 12 2 8 0
1 9 0
3 10 23 11 14 1 20 4 9 6 22 0
18 12 1 0
14 15 0
4 9 0
25 11 0
3 18 0
12 9 0
11 22 0
2 7 8 9 0
12 8 0
12 2 13 0
3 25 0
8 1 4 0
7 4 15 0
17 2 11 7 0
10 11 0
2 11 0
8 9 6 0
14 20 0
2 11 0
8 4 0
2 4 0
2 23 9 0
10 11 6 0
19 24 0
2 14 0
16 12 2 13 14 4 15 9 0
10 4 9 6 0
1 15 0
14 4 0
16 12 2 14 20 0
18 26 9 6 0
12 2 20 4 0
8 1 0
15 9 0
24 2 14 0
2 10 14 4 6 0
12 2 0
10 14 7 20 4 9 0
18 14 8 20 0
12 2 14 8 1 15 0
23 11 4 0
16 12 14 1 4 0
2 1 15 0
8 1 0
18 6 0
3 4 0
18 12 0
3 19 0
2 4 0
18 2 0
14 22 0
12 2 10 8 0
2 6 0
4 15 0
12 14 0
3 18 0
14 8 9 0
18 19 23 11 9 0
8 15 0
16 2 14 20 9 0
13 14 0
16 9 0
11 9 0
18 6 0
3 25 12 2 23 11 0
2 6 0
25 2 0
16 4 0
12 7 8 4 15 0
8 4 0
11 9 0
24 2 13 4 9 0
2 11 8 0
25 4 0
8 4 9 0
11 15 6 0
2 13 0
2 13 11 0
2 14 7 1 0
23 4 0
3 24 23 11 6 22 0
3 14 20 0
2 8 0
12 4 0
1 4 0
4 9 0
3 16 14 7 0
3 25 10 4 9 0
13 20 0
23 11 0
8 1 4 0
12 8 4 0
9 6 0
8 1 0
4 9 0
10 4 0
11 20 4 9 6 0
18 8 4 6 22 0
2 20 0
2 1 20 4 0
17 12 14 8 20 4 6 0
2 15 0
2 20 9 6 0
18 23 11 8 4 9 6 5 0
3 9 0
8 4 0
9 6 0
12 1 0
18 2 0
12 2 0
25 9 0
4 9 0
12 11 4 0
23 8 4 0
10 23 0
2 4 9 6 0
2 1 0
8 1 4 15 0
7 4 6 0
25 23 0
2 20 0
2 10 4 9 6 5 0
3 13 11 9 0
6 22 0
2 9 0
18 16 12 2 13 8 20 4 22 0
19 2 20 0
13 9 0
3 25 0
18 19 8 0
12 15 0
2 9 6 0
14 1 4 9 0
9 6 0
14 20 0
3 9 0
3 18 0
2 11 0
24 2 4 0
20 9 0
14 4 0
12 15 0
8 15 0
12 2 0
17 11 7 8 4 0
25 16 23 0
3 24 2 9 0
12 13 9 0
1 9 0
3 18 24 12 2 13 20 4 9 0
12 1 0
2 14 8 20 15 6 22 0
2 13 0
19 13 0
12 1 0
10 11 0
2 13 0
2 14 8 1 4 9 0
23 22 0
8 1 0
2 20 0
25 23 0
2 4 0
3 23 11 14 0
14 4 0
12 2 0
11 14 0
9 6 0
2 4 0
8 9 0
2 8 0
2 4 0
12 15 0
23 11 0
2 22 0
12 1 0
12 15 0
23 11 0
3 2 11 14 8 4 15 9 0
2 7 4 9 0
10 11 0
12 15 9 0
16 13 0
9 22 0
19 12 2 14 1 0
2 7 0
14 22 0
10 6 0
13 9 6 0
8 4 9 0
12 4 15 0
19 16 2 4 0
13 15 9 0
2 8 1 20 9 0
12 2 0
13 1 0
12 2 0
2 6 0
24 14 0
17 3 0
12 8 15 0
8 1 0
8 4 0
18 6 0
3 4 0
2 7 0
11 9 0
8 1 15 0
2 4 0
9 6 0
2 9 0
3 11 0
18 2 13 8 15 0
18 2 0
8 20 0
12 2 0
4 9 6 0
16 11 0
2 4 0
4 9 0
3 18 2 11 14 8 20 4 9 6 0
19 24 16 0
3 26 0
12 4 0
14 22 0
2 14 7 0
12 2 11 0
1 15 0
12 7 0
16 2 0
3 8 0
2 1 9 0
19 4 0
11 9 0
12 2 8 0
3 16 0
3 24 2 10 14 8 1 4 0
20 9 0
4 9 0
12 8 15 0
17 12 2 14 8 15 0
23 11 4 9 6 0
4 15 0
10 11 0
8 9 0
4 15 0
4 22 0
2 9 0
3 16 2 21 14 20 6 0
25 14 4 0
12 2 0
7 1 0
12 7 4 0
2 13 7 8 4 6 0
3 9 0
11 8 0
10 7 0
3 2 0
14 4 0
2 8 0
2 13 1 0
23 4 0
2 15 0
14 20 0
3 25 11 7 0
3 2 0
25 11 0
19 2 13 8 9 0
17 3 2 23 0
12 2 20 0
12 2 13 20 0
11 4 9 0
23 4 9 0
2 13 7 4 0
2 6 0
8 9 0
2 4 0
25 4 0
2 14 0
16 13 0
4 9 0
16 2 20 0
18 23 9 0
3 11 0
24 4 0
25 15 0
24 14 8 1 20 4 6 5 22 0
12 9 0
12 4 0
2 14 8 20 15 0
8 22 0
2 4 0
19 2 14 9 0
13 23 0
2 20 0
8 4 0
23 11 0
23 6 0
2 13 9 0
4 15 0
8 4 9 0
2 9 0
2 4 0
8 1 0
12 2 8 0
12 4 6 0
14 8 0
23 11 0
3 16 12 8 20 6 0
3 9 0
12 2 8 0
2 23 14 6 5 0
2 9 6 0
12 15 0
7 4 0
19 2 0
19 2 11 0
11 4 9 0
12 11 0
12 2 0
12 8 0
12 2 4 15 0
3 11 0
19 2 15 9 0
14 6 22 0
8 4 0
16 2 0
2 7 0
4 9 6 0
2 15 0
2 20 0
2 20 0
12 2 20 0
10 6 0
1 9 0
18 22 0
25 23 15 6 0
2 13 0
8 4 0
2 7 20 0
2 13 11 8 6 22 0
19 24 2 8 20 6 0
4 22 0
4 9 0
18 12 0
4 15 9 0
17 19 8 15 6 0
2 23 11 7 15 0
2 1 0
10 11 0
2 9 0
2 1 0
24 16 4 0
12 2 0
2 4 0
25 2 0
8 9 6 0
11 4 0
8 4 0
1 4 0
2 6 0
2 11 14 1 4 6 0
12 14 0
12 8 0
1 4 0
8 4 9 0
17 4 0
2 4 0
25 23 11 6 0
2 14 1 22 0
4 9 0
12 2 9 0
10 9 6 0
16 2 0
12 1 0
12 1 0
4 9 0
8 9 0
2 8 0
13 10 7 1 4 15 22 0
2 14 8 1 0
2 23 14 5 0
24 2 0
1 4 0
9 6 0
2 8 0
19 12 0
14 8 4 9 6 0
2 8 0
25 11 0
16 12 8 0
9 6 22 0
19 13 1 4 15 9 0
12 2 0
3 18 2 6 0
2 6 0
2 13 0
19 12 2 13 8 4 0
2 13 8 0
15 9 0
9 6 0
12 2 0
19 24 16 2 13 11 4 0
2 7 20 9 6 0
16 2 0
23 4 0
12 8 1 15 0
2 6 22 0
18 11 9 6 0
19 2 0
3 14 20 0
17 4 0
12 8 0
4 6 22 0
12 14 22 0
2 8 0
2 11 0
8 4 15 0
14 7 8 0
11 1 0
13 23 0
2 20 4 0
2 14 0
2 9 0
7 4 0
14 4 0
8 9 0
16 12 2 13 9 0
23 4 0
2 14 20 4 15 9 0
8 1 0
6 22 0
10 9 0
12 2 0
3 18 25 19 24 16 12 2 13 10 21 23 11 20 9 6 0
26 19 14 7 0
2 11 0
23 5 0
17 3 0
4 6 0
3 11 0
4 9 0
2 6 0
10 9 0
2 6 0
4 9 0
2 4 0
3 23 11 0
8 9 0
10 7 1 15 9 0
14 7 4 0
2 9 0
12 2 4 0
12 2 0
4 9 0
16 14 8 0
19 12 0
18 12 2 8 4 15 0
16 2 8 20 4 15 0
24 13 0
19 2 13 15 0
2 14 8 0
14 4 0
4 15 0
24 16 2 20 4 0
12 13 8 4 6 0
9 6 0
2 6 0
8 15 0
14 1 0
12 2 13 0
8 4 0
8 1 4 0
21 6 0
12 2 0
2 15 6 0
2 8 0
14 6 22 0
3 4 0
12 7 0
14 4 15 9 0
2 7 4 0
2 6 22 0
24 2 14 7 8 20 4 0
4 6 0
10 21 0
8 20 0
15 9 0
25 23 0
14 4 0
2 4 9 0
16 2 0
8 4 0
2 20 0
12 2 8 0
25 10 23 11 4 9 0
2 7 0
25 2 11 4 0
24 2 8 1 20 0
4 9 0
17 16 20 0
2 9 0
12 15 0
12 2 8 4 0
12 20 0
14 1 0
12 2 0
3 12 2 14 8 20 0
2 14 0
8 4 0
19 13 8 1 0
2 9 0
2 14 0
2 1 0
8 1 4 0
19 15 0
24 16 20 0
9 6 0
25 2 9 6 22 0
8 1 15 6 0
2 8 0
8 4 0
8 9 6 0
11 9 0
25 14 22 0
2 23 0
8 1 4 9 0
12 2 14 4 0
2 20 6 0
3 2 7 20 4 9 0
4 9 0
19 12 8 4 15 0
2 11 4 0
2 1 0
24 20 0
3 4 0
2 4 0
2 14 0
16 14 0
23 6 22 0
2 6 0
17 1 0
25 13 11 0
25 23 0
23 6 0
4 6 0
2 15 0
12 2 7 8 20 4 0
12 8 0
14 20 0
16 14 20 0
19 8 0
3 18 26 19 16 2 8 20 6 0
10 4 0
2 11 1 4 15 9 0
10 1 0
18 11 0
12 2 8 1 0
2 1 4 9 0
7 8 0
23 11 0
11 4 9 0
24 2 4 0
11 8 4 15 0
19 16 12 15 9 0
2 20 0
2 9 0
1 9 0
2 4 9 0
4 9 0
2 11 0
17 10 21 6 0
9 6 0
3 1 0
2 9 0
1 15 0
12 2 0
8 4 0
7 15 0
3 11 0
2 8 1 15 0
16 2 23 9 6 0
17 10 9 0
2 9 0
16 10 11 14 0
12 2 0
12 2 0
1 6 22 0
1 6 0
9 6 0
3 10 15 0
23 11 0
10 11 0
10 11 0
8 4 0
3 11 0
2 13 4 0
16 2 14 20 0
18 8 0
20 4 0
12 4 9 0
2 13 0
3 16 13 9 0
11 9 0
2 7 0
9 22 0
2 8 9 0
2 6 0
17 25 2 23 14 4 0
12 14 0
2 14 8 0
18 24 16 12 2 13 14 8 4 9 0
25 24 0
2 20 0
15 9 0
11 4 0
11 14 0
23 11 14 0
9 6 0
19 2 8 0
14 6 0
24 2 10 20 15 0
18 2 0
12 2 8 0
4 6 0
12 15 0
14 4 0
24 2 0
2 13 20 0
18 2 0
2 6 0
2 20 0
8 1 4 0
12 2 8 0
2 4 0
12 2 0
18 2 0
7 20 0
2 13 0
3 2 0
11 9 0
12 8 0
2 8 0
12 10 0
20 6 0
2 8 0
14 15 0
17 25 0
12 2 1 0
3 19 12 2 23 8 0
2 11 14 8 20 4 0
23 6 0
20 4 0
12 2 0
12 8 1 4 0
1 4 0
12 7 0
8 4 9 0
10 11 4 0
2 11 0
12 2 15 0
2 14 8 4 0
3 13 23 0
25 23 0
2 13 0
24 2 13 20 0
16 12 13 0
4 9 0
2 8 0
3 25 2 11 0
2 13 0
19 16 12 2 13 8 1 20 4 9 0
24 20 0
25 23 8 0
1 6 0
3 6 0
19 12 2 14 8 20 9 0
11 4 0
12 2 0
2 7 0
3 25 0
16 2 4 0
4 9 0
2 8 1 0
19 13 0
24 2 13 10 23 8 20 9 6 5 22 0
3 24 0
9 6 0
8 4 0
23 9 0
18 2 0
3 24 11 0
10 9 0
2 6 0
14 9 0
24 2 0
14 15 22 0
18 2 0
3 13 8 4 9 0
16 2 14 8 0
2 1 0
18 20 0
2 8 0
9 6 0
16 13 0
2 20 0
12 2 0
13 20 0
24 2 22 0
19 2 0
17 2 21 23 11 4 6 0
3 6 0
24 2 15 0
26 23 0
2 4 0
12 13 11 8 4 15 0
3 7 4 0
2 14 0
3 25 0
2 4 9 0
25 11 0
2 4 0
10 14 20 9 0
8 4 9 0
18 8 0
10 8 0
18 13 0
12 2 8 15 0
8 4 15 9 0
12 14 8 9 0
16 7 20 0
3 8 0
12 14 20 0
9 6 0
15 22 0
2 8 1 4 15 0
7 4 0
20 9 0
3 18 0
23 8 0
10 9 0
8 4 0
12 2 14 8 1 4 0
18 23 6 5 0
1 4 9 0
6 22 0
1 9 0
6 22 0
23 9 0
23 11 0
2 23 0
4 15 0
8 9 0
2 9 6 0
23 20 0
2 15 0
3 12 4 0
2 13 0
8 1 0
2 11 0
2 11 0
3 18 0
13 14 0
18 24 0
16 2 13 14 8 20 9 0
1 4 15 0
8 4 0
2 1 20 0
17 25 24 23 11 14 6 0
14 8 4 9 0
11 9 0
20 6 0
2 14 0
24 7 8 0
17 25 6 0
18 4 0
23 4 0
3 11 9 0
25 11 4 0
17 2 1 0
8 4 0
2 23 0
12 2 0
4 9 0
23 11 0
8 1 0
16 2 14 7 20 0
13 4 0
8 1 0
4 6 0
2 23 0
2 4 0
2 10 23 11 8 15 6 0
4 9 0
16 2 14 0
11 8 0
2 13 11 8 1 4 6 0
12 1 15 0
10 14 9 0
11 6 0
2 4 0
14 8 20 0
8 4 0
4 6 0
3 6 0
11 8 0
12 4 0
2 23 1 15 9 0
24 2 8 0
10 11 0
23 11 0
13 10 11 6 0
8 4 0
2 4 0
12 2 0
12 2 15 0
8 4 0
8 1 0
8 9 0
11 20 0
3 2 10 0
2 9 0
8 15 0
3 2 0
14 1 0
11 9 6 0
4 9 0
12 15 0
12 2 0
3 24 16 12 2 14 8 20 0
19 16 2 14 7 8 0
19 20 0
11 22 0
12 2 15 0
8 4 0
2 11 0
17 10 4 9 6 0
16 2 14 20 9 0
12 2 0
18 24 2 8 0
12 2 14 7 8 1 4 15 0
2 14 4 0
1 15 0
13 4 0
2 9 0
2 6 0
2 6 0
4 15 0
7 20 0
11 9 0
12 2 0
19 2 14 7 20 4 0
13 9 0
10 11 6 0
23 9 6 0
2 6 0
2 1 0
14 15 22 0
14 1 0
11 4 9 0
2 8 0
16 20 0
2 4 0
2 14 8 4 9 0
2 10 9 6 0
12 4 9 0
12 7 20 4 0
2 4 0
2 1 15 0
11 9 0
12 2 0
23 11 0
26 12 0
2 8 0
8 6 0
8 1 0
4 6 0
2 6 0
4 9 0
16 13 0
17 3 9 0
13 21 23 11 0
4 9 0
8 9 0
8 4 0
2 14 6 0
2 8 1 0
3 18 16 14 20 15 0
14 4 0
3 18 19 12 4 9 6 0
18 2 1 0
19 13 8 9 0
3 25 14 8 4 9 22 0
12 14 0
2 8 0
3 2 0
2 9 0
7 20 0
2 10 0
2 13 0
20 15 0
2 14 7 20 9 0
11 8 4 9 0
8 9 0
6 22 0
2 14 0
10 21 23 0
8 1 0
12 15 0
2 8 0
2 20 0
2 9 6 0
7 6 0
18 26 0
3 2 14 0
23 11 0
4 9 0
21 11 0
10 11 0
3 18 23 9 0
16 2 0
11 8 1 9 6 0
14 6 0
2 14 20 0
2 9 0
11 4 0
13 1 0
12 2 14 7 4 9 0
2 9 0
16 2 13 0
11 4 9 0
2 13 10 23 11 0
12 4 0
12 2 4 9 0
6 22 0
3 26 0
12 13 4 0
1 15 0
4 15 0
25 2 23 0
10 14 9 0
3 12 2 0
16 2 13 9 0
23 4 9 0
8 4 9 0
2 13 0
9 6 5 0
8 1 0
14 8 4 15 0
16 2 20 0
2 20 0
7 1 15 0
16 2 0
2 1 0
3 7 0
18 6 0
4 9 0
16 2 4 0
16 2 0
8 4 0
8 1 0
11 9 0
16 2 14 20 4 0
11 8 1 4 0
16 2 0
2 1 0
2 13 0
3 11 0
3 2 0
13 8 4 0
10 11 9 0
1 6 0
2 10 21 11 8 4 9 6 0
25 19 16 2 13 0
2 14 4 15 0
16 12 2 0
16 14 9 0
2 11 4 9 0
1 4 15 0
23 11 0
3 12 2 0
8 1 9 0
21 23 11 0
23 4 15 0
12 2 4 0
8 1 0
2 4 0
3 10 11 0
2 8 1 0
14 7 4 0
14 20 0
3 14 0
24 16 12 13 8 1 20 4 0
24 23 0
2 14 4 15 0
11 9 0
2 6 0
12 2 0
25 8 0
18 1 9 6 0
2 14 0
10 21 23 11 8 6 0
14 22 0
10 9 0
25 12 2 7 22 0
2 11 0
2 22 0
23 15 0
14 22 0
2 14 7 20 0
2 14 0
2 13 0
25 13 14 20 6 0
4 9 6 0
16 12 2 20 15 6 0
23 15 0
2 11 20 0
2 1 0
8 1 0
8 15 0
2 8 9 0
3 2 23 0
12 14 8 1 4 15 9 22 0
6 5 0
2 10 21 0
8 9 0
2 11 6 0
3 6 0
8 1 0
12 7 0
25 9 0
14 8 0
2 13 8 4 0
7 4 9 0
11 4 0
18 4 0
9 6 0
2 11 14 9 6 0
3 25 14 4 6 0
25 23 0
2 8 0
2 4 0
2 14 0
2 9 0
2 1 0
2 11 8 0
23 8 1 0
14 1 9 0
14 9 6 22 0
11 9 0
2 10 8 1 0
26 19 0
2 14 0
14 1 0
17 25 0
2 4 9 0
12 2 0
8 1 0
10 7 0
16 12 13 0
16 8 1 0
16 2 0
11 20 4 15 9 0
10 11 9 0
2 8 0
23 4 0
17 23 0
2 9 0
2 1 0
11 14 0
14 4 0
23 11 0
23 4 0
12 1 0
2 6 0
24 2 13 8 4 0
12 2 0
2 23 11 8 9 0
18 14 0
16 13 14 20 0
17 8 0
12 2 11 7 8 4 6 0
2 15 0
2 4 0
2 13 0
2 8 0
16 2 7 4 0
8 9 0
4 6 0
2 9 0
6 5 0
3 4 0
13 9 0
1 15 0
2 9 0
3 11 0
2 9 0
17 3 25 12 2 23 11 20 6 0
3 12 2 9 0
12 2 0
2 13 0
12 2 0
24 9 0
21 23 11 0
24 4 0
2 14 6 0
10 11 4 0
19 16 2 14 20 0
2 4 0
1 4 15 0
18 8 4 0
16 2 15 0
2 9 0
25 14 15 0
2 14 0
16 14 0
8 1 0
24 2 6 0
2 8 4 0
4 9 6 5 0
20 4 0
12 2 8 0
8 1 15 0
16 13 0
9 6 0
2 10 0
2 4 0
19 2 0
2 14 0
12 2 0
1 4 0
12 2 8 4 9 0
2 11 1 0
12 2 7 8 4 15 0
2 11 0
19 12 0
10 11 14 20 0
14 22 0
2 13 0
3 25 2 23 14 8 1 9 0
8 4 0
26 19 0
11 4 0
14 8 0
3 2 11 0
2 15 0
11 4 0
3 15 0
13 20 0
2 8 1 0
12 2 0
10 11 0
2 8 9 6 0
7 20 0
3 19 24 16 12 2 13 1 0
12 2 0
12 8 0
12 13 0
12 2 0
9 6 0
1 15 0
2 6 0
12 2 23 14 15 0
26 24 0
2 14 1 0
2 9 0
19 24 12 2 14 7 4 0
3 18 0
3 20 0
11 9 0
17 10 21 4 9 0
18 19 24 0
2 4 0
12 2 0
2 1 15 0
16 2 0
23 11 0
3 25 4 9 0
3 9 0
2 1 0
7 20 0
16 2 8 20 0
4 9 0
6 5 0
23 20 4 6 0
19 2 0
8 4 0
19 8 0
14 20 0
9 6 0
2 9 0
3 12 20 0
2 13 0
23 9 0
12 2 0
3 18 0
1 15 0
12 2 14 4 0
12 4 15 0
19 8 0
20 4 9 0
2 10 9 0
2 9 0
10 8 1 4 0
9 6 0
23 8 0
14 9 0
12 2 14 20 0
17 18 11 9 0
2 8 1 0
23 6 0
2 14 0
12 2 1 15 0
8 9 6 0
16 20 0
16 12 8 0
14 20 0
18 4 9 0
12 8 1 0
12 1 0
8 1 4 0
23 20 0
8 9 0
25 8 9 0
14 20 4 0
8 9 0
1 4 0
18 2 9 0
1 22 0
12 13 10 8 6 0
12 13 0
18 12 2 10 8 1 4 0
3 8 4 15 0
12 8 1 4 0
17 18 24 12 2 0
8 4 0
9 22 0
24 2 0
11 6 0
19 12 0
12 2 8 15 9 0
19 6 0
2 20 0
3 18 6 0
10 9 6 0
10 23 11 14 9 6 0
12 8 0
12 2 4 9 0
12 2 10 8 0
20 6 0
2 9 0
2 9 0
4 9 6 0
2 1 0
10 9 0
9 6 0
4 9 0
2 20 0
3 11 0
24 4 0
2 4 0
2 14 4 9 6 22 0
11 4 9 0
2 7 0
25 23 4 9 0
8 1 0
8 1 0
2 1 0
25 12 2 10 11 1 0
2 9 0
2 1 0
8 1 9 0
10 11 6 0
12 8 1 4 15 0
3 10 6 0
10 21 11 6 0
4 9 0
2 8 0
12 8 4 9 0
8 9 0
12 6 0
25 23 9 0
2 11 0
4 6 0
2 11 4 9 0
2 22 0
12 7 0
19 8 4 0
3 18 23 4 0
14 9 6 22 0
8 9 0
12 2 0
18 24 2 9 0
12 2 4 6 22 0
24 16 2 0
18 4 0
2 7 20 0
25 23 11 0
17 7 0
1 9 6 0
9 6 0
12 2 15 0
2 11 0
4 9 0
11 7 4 6 0
23 9 0
2 15 0
3 15 0
8 4 0
12 15 0
23 8 0
12 9 0
3 24 2 14 0
8 15 0
24 23 0
25 7 0
2 9 0
2 13 0
2 23 0
21 23 4 0
19 9 0
11 4 9 0
18 23 0
19 2 9 0
13 9 0
14 1 0
4 9 6 0
12 13 0
12 2 0
11 9 0
2 14 1 6 0
8 9 0
2 15 0
10 22 0
26 10 8 4 9 6 0
7 20 0
8 1 4 9 0
26 19 12 8 15 0
23 11 0
2 20 4 9 0
2 6 0
2 4 0
17 3 2 11 0
17 3 19 2 0
12 2 13 14 7 8 20 4 0
2 10 21 11 4 0
2 4 0
3 20 0
8 1 15 0
11 9 0
3 10 11 9 6 22 0
2 11 0
9 6 0
10 9 0
19 9 0
8 15 0
13 1 0
9 6 0
12 7 8 4 9 0
12 2 14 7 20 0
12 1 0
2 4 0
10 9 6 0
8 1 0
3 2 0
10 11 0
8 15 0
8 1 4 9 0
12 15 0
12 21 11 0
2 4 0
23 4 6 5 0
2 4 0
2 4 0
3 4 0
18 19 0
3 11 0
8 4 0
12 9 0
10 23 0
23 9 0
12 15 0
12 2 13 0
3 6 0
3 4 0
19 24 14 22 0
12 2 0
2 7 8 20 0
14 20 0
17 2 0
3 14 8 0
12 15 0
2 8 0
4 15 0
8 4 0
12 2 4 0
24 13 0
23 11 0
11 8 1 15 0
2 13 6 0
23 11 0
19 12 13 0
17 8 0
18 24 16 2 23 11 7 5 0
20 9 0
2 11 0
25 2 23 11 14 8 15 6 0
2 13 0
24 20 0
6 22 0
17 6 0
7 9 0
25 12 10 23 11 0
2 7 0
2 4 0
1 4 0
14 15 0
11 6 0
2 8 0
16 12 0
14 22 0
26 19 13 0
14 8 20 0
19 13 4 0
4 9 0
4 9 0
17 2 13 0
13 8 1 0
19 2 13 0
1 4 0
2 11 8 0
23 11 0
7 4 0
8 4 0
2 4 0
11 4 9 0
12 9 6 0
16 13 4 0
12 2 8 1 4 9 6 0
3 18 16 12 2 13 14 8 20 4 9 6 22 0
2 13 0
24 4 0
7 20 0
25 6 0
8 1 0
8 4 0
1 15 0
17 11 0
9 6 0
11 6 0
2 11 0
25 11 0
12 2 7 4 0
1 15 0
12 7 0
2 9 0
2 20 0
8 9 0
10 11 0
2 15 0
18 25 16 2 23 14 7 1 20 9 6 5 0
1 6 0
7 20 0
12 4 15 0
14 20 0
12 14 0
11 9 0
2 4 0
2 8 0
2 6 0
3 2 0
24 2 20 0
8 15 6 0
14 9 0
14 8 0
18 12 2 23 14 9 0
10 21 11 0
10 11 0
2 14 0
7 9 0
7 9 0
19 13 0
19 24 16 20 9 0
2 11 0
